zone_id,zone_type,date,day_of_week,day_type,hour_of_day,is_holiday,temperature_c,ev_adoption_index,actual_demand_kw,baseline_demand_kw,lag_1h,lag_24h,rolling_mean_24h
Marathahalli,commercial,2026-03-12,Thursday,weekday,15,0,26.1,0.27,59709.13,62455.64,66293.47,59011.62,62652.54
Marathahalli,commercial,2026-03-12,Thursday,weekday,16,0,26.1,0.27,67025.67,69181.63,59709.13,68612.94,64161.04
Marathahalli,commercial,2026-03-12,Thursday,weekday,17,0,26.1,0.27,77048.38,74946.76,67025.67,71904.86,69465.26
Marathahalli,commercial,2026-03-12,Thursday,weekday,18,0,26.1,0.27,70851.59,95170.49,77048.38,74982.35,76015.37
Marathahalli,commercial,2026-03-12,Thursday,weekday,19,0,26.1,0.27,60480.7,80894.92,70851.59,62392.9,66622.24
Marathahalli,commercial,2026-03-12,Thursday,weekday,20,0,26.1,0.27,45170.0,61860.82,60480.7,51330.2,55905.45
Marathahalli,commercial,2026-03-12,Thursday,weekday,21,0,26.1,0.27,36976.36,45205.98,45170.0,32295.83,38732.92
Marathahalli,commercial,2026-03-12,Thursday,weekday,22,0,26.1,0.27,26625.14,26903.97,36976.36,25586.11,31281.24
Marathahalli,commercial,2026-03-12,Thursday,weekday,23,0,26.1,0.27,17147.21,19217.12,26625.14,17105.55,21865.35
Marathahalli,commercial,2026-03-13,Friday,weekday,0,0,29.4,0.27,17080.51,17295.41,17147.21,16163.56,16655.38
Marathahalli,commercial,2026-03-13,Friday,weekday,1,0,29.4,0.27,11597.08,11530.27,17080.51,10376.0,13728.25
Marathahalli,commercial,2026-03-13,Friday,weekday,2,0,29.4,0.27,8489.43,9608.56,11597.08,9829.92,10713.5
Marathahalli,commercial,2026-03-13,Friday,weekday,3,0,29.4,0.27,7326.62,7686.85,8489.43,7844.15,8166.79
Marathahalli,commercial,2026-03-13,Friday,weekday,4,0,29.4,0.27,9441.79,9608.56,7326.62,8911.05,8118.83
Marathahalli,commercial,2026-03-13,Friday,weekday,5,0,29.4,0.27,13820.83,14412.84,9441.79,14033.43,11737.61
Marathahalli,commercial,2026-03-13,Friday,weekday,6,0,29.4,0.27,26306.02,26903.97,13820.83,25761.2,19791.01
Marathahalli,commercial,2026-03-13,Friday,weekday,7,0,29.4,0.27,43273.93,43238.52,26306.02,43258.86,34782.44
Marathahalli,commercial,2026-03-13,Friday,weekday,8,0,29.4,0.27,53802.11,57651.36,43273.93,56025.66,49649.79
Marathahalli,commercial,2026-03-13,Friday,weekday,9,0,29.4,0.27,62799.85,62455.64,53802.11,54725.44,54263.78
Marathahalli,commercial,2026-03-13,Friday,weekday,10,0,29.4,0.27,60602.25,67259.92,62799.85,66754.37,64777.11
Marathahalli,commercial,2026-03-13,Friday,weekday,11,0,29.4,0.27,63471.95,69181.63,60602.25,68489.53,64545.89
Marathahalli,commercial,2026-03-13,Friday,weekday,12,0,29.4,0.27,63617.95,72064.2,63471.95,68739.33,66105.64
Marathahalli,commercial,2026-03-13,Friday,weekday,13,0,29.4,0.27,62667.56,67259.92,63617.95,68186.63,65902.29
Marathahalli,commercial,2026-03-13,Friday,weekday,14,0,29.4,0.27,61031.2,65338.2,62667.56,66293.47,64480.51
Marathahalli,commercial,2026-03-13,Friday,weekday,15,0,29.4,0.27,62386.83,62455.64,61031.2,59709.13,60370.16
Marathahalli,commercial,2026-03-13,Friday,weekday,16,0,29.4,0.27,67501.56,69181.63,62386.83,67025.67,64706.25
Marathahalli,commercial,2026-03-13,Friday,weekday,17,0,29.4,0.27,70655.21,74946.76,67501.56,77048.38,72274.97
Marathahalli,commercial,2026-03-13,Friday,weekday,18,0,29.4,0.27,74989.83,95170.49,70655.21,70851.59,70753.4
Marathahalli,commercial,2026-03-13,Friday,weekday,19,0,29.4,0.27,57774.24,80894.92,74989.83,60480.7,67735.26
Marathahalli,commercial,2026-03-13,Friday,weekday,20,0,29.4,0.27,45150.95,61860.82,57774.24,45170.0,51472.12
Marathahalli,commercial,2026-03-13,Friday,weekday,21,0,29.4,0.27,35480.15,45205.98,45150.95,36976.36,41063.65
Marathahalli,commercial,2026-03-13,Friday,weekday,22,0,29.4,0.27,26202.38,26903.97,35480.15,26625.14,31052.65
Marathahalli,commercial,2026-03-13,Friday,weekday,23,0,29.4,0.27,19104.77,19217.12,26202.38,17147.21,21674.79
Marathahalli,commercial,2026-03-14,Saturday,weekend,0,1,27.1,0.27,11940.85,12106.78,19104.77,17080.51,18092.64
Marathahalli,commercial,2026-03-14,Saturday,weekend,1,1,27.1,0.27,7913.12,8071.19,11940.85,11597.08,11768.97
Marathahalli,commercial,2026-03-14,Saturday,weekend,2,1,27.1,0.27,6880.64,6725.99,7913.12,8489.43,8201.27
Marathahalli,commercial,2026-03-14,Saturday,weekend,3,1,27.1,0.27,4890.99,5380.79,6880.64,7326.62,7103.63
Marathahalli,commercial,2026-03-14,Saturday,weekend,4,1,27.1,0.27,6458.67,6725.99,4890.99,9441.79,7166.39
Marathahalli,commercial,2026-03-14,Saturday,weekend,5,1,27.1,0.27,9765.01,10088.99,6458.67,13820.83,10139.75
Marathahalli,commercial,2026-03-14,Saturday,weekend,6,1,27.1,0.27,19366.98,18832.78,9765.01,26306.02,18035.51
Marathahalli,commercial,2026-03-14,Saturday,weekend,7,1,27.1,0.27,27447.51,30266.96,19366.98,43273.93,31320.46
Marathahalli,commercial,2026-03-14,Saturday,weekend,8,1,27.1,0.27,38577.02,40355.95,27447.51,53802.11,40624.81
Marathahalli,commercial,2026-03-14,Saturday,weekend,9,1,27.1,0.27,40612.39,43718.95,38577.02,62799.85,50688.43
Marathahalli,commercial,2026-03-14,Saturday,weekend,10,1,27.1,0.27,45025.71,47081.94,40612.39,60602.25,50607.32
Marathahalli,commercial,2026-03-14,Saturday,weekend,11,1,27.1,0.27,44144.36,48427.14,45025.71,63471.95,54248.83
Marathahalli,commercial,2026-03-14,Saturday,weekend,12,1,27.1,0.27,44565.36,50444.94,44144.36,63617.95,53881.15
Marathahalli,commercial,2026-03-14,Saturday,weekend,13,1,27.1,0.27,45360.56,47081.94,44565.36,62667.56,53616.46
Marathahalli,commercial,2026-03-14,Saturday,weekend,14,1,27.1,0.27,42414.8,45736.74,45360.56,61031.2,53195.88
Marathahalli,commercial,2026-03-14,Saturday,weekend,15,1,27.1,0.27,39518.21,43718.95,42414.8,62386.83,52400.82
Marathahalli,commercial,2026-03-14,Saturday,weekend,16,1,27.1,0.27,44821.84,48427.14,39518.21,67501.56,53509.88
Marathahalli,commercial,2026-03-14,Saturday,weekend,17,1,27.1,0.27,46361.31,52462.73,44821.84,70655.21,57738.53
Marathahalli,commercial,2026-03-14,Saturday,weekend,18,1,27.1,0.27,54938.96,66619.34,46361.31,74989.83,60675.57
Marathahalli,commercial,2026-03-14,Saturday,weekend,19,1,27.1,0.27,44124.36,56626.44,54938.96,57774.24,56356.6
Marathahalli,commercial,2026-03-14,Saturday,weekend,20,1,27.1,0.27,34987.25,43302.57,44124.36,45150.95,44637.65
Marathahalli,commercial,2026-03-14,Saturday,weekend,21,1,27.1,0.27,24042.25,31644.19,34987.25,35480.15,35233.7
Marathahalli,commercial,2026-03-14,Saturday,weekend,22,1,27.1,0.27,19093.39,18832.78,24042.25,26202.38,25122.32
Marathahalli,commercial,2026-03-14,Saturday,weekend,23,1,27.1,0.27,12777.22,13451.98,19093.39,19104.77,19099.08
Marathahalli,commercial,2026-03-15,Sunday,weekend,0,0,27.8,0.27,11515.13,12106.78,12777.22,11940.85,12359.03
Marathahalli,commercial,2026-03-15,Sunday,weekend,1,0,27.8,0.27,7973.76,8071.19,11515.13,7913.12,9714.12
Marathahalli,commercial,2026-03-15,Sunday,weekend,2,0,27.8,0.27,6474.02,6725.99,7973.76,6880.64,7427.2
Marathahalli,commercial,2026-03-15,Sunday,weekend,3,0,27.8,0.27,4937.29,5380.79,6474.02,4890.99,5682.51
Marathahalli,commercial,2026-03-15,Sunday,weekend,4,0,27.8,0.27,6042.42,6725.99,4937.29,6458.67,5697.98
Marathahalli,commercial,2026-03-15,Sunday,weekend,5,0,27.8,0.27,9771.71,10088.99,6042.42,9765.01,7903.72
Marathahalli,commercial,2026-03-15,Sunday,weekend,6,0,27.8,0.27,17904.93,18832.78,9771.71,19366.98,14569.34
Marathahalli,commercial,2026-03-15,Sunday,weekend,7,0,27.8,0.27,26962.27,30266.96,17904.93,27447.51,22676.22
Marathahalli,commercial,2026-03-15,Sunday,weekend,8,0,27.8,0.27,37792.34,40355.95,26962.27,38577.02,32769.64
Marathahalli,commercial,2026-03-15,Sunday,weekend,9,0,27.8,0.27,41735.53,43718.95,37792.34,40612.39,39202.36
Marathahalli,commercial,2026-03-15,Sunday,weekend,10,0,27.8,0.27,47185.2,47081.94,41735.53,45025.71,43380.62
Marathahalli,commercial,2026-03-15,Sunday,weekend,11,0,27.8,0.27,42992.98,48427.14,47185.2,44144.36,45664.78
Marathahalli,commercial,2026-03-15,Sunday,weekend,12,0,27.8,0.27,46878.2,50444.94,42992.98,44565.36,43779.17
Marathahalli,commercial,2026-03-15,Sunday,weekend,13,0,27.8,0.27,47154.8,47081.94,46878.2,45360.56,46119.38
Marathahalli,commercial,2026-03-15,Sunday,weekend,14,0,27.8,0.27,44593.23,45736.74,47154.8,42414.8,44784.8
Marathahalli,commercial,2026-03-15,Sunday,weekend,15,0,27.8,0.27,40237.81,43718.95,44593.23,39518.21,42055.72
Marathahalli,commercial,2026-03-15,Sunday,weekend,16,0,27.8,0.27,48669.44,48427.14,40237.81,44821.84,42529.82
Marathahalli,commercial,2026-03-15,Sunday,weekend,17,0,27.8,0.27,49910.9,52462.73,48669.44,46361.31,47515.38
Marathahalli,commercial,2026-03-15,Sunday,weekend,18,0,27.8,0.27,51232.14,66619.34,49910.9,54938.96,52424.93
Marathahalli,commercial,2026-03-15,Sunday,weekend,19,0,27.8,0.27,46880.33,56626.44,51232.14,44124.36,47678.25
Marathahalli,commercial,2026-03-15,Sunday,weekend,20,0,27.8,0.27,35692.6,43302.57,46880.33,34987.25,40933.79
Marathahalli,commercial,2026-03-15,Sunday,weekend,21,0,27.8,0.27,23790.72,31644.19,35692.6,24042.25,29867.42
Marathahalli,commercial,2026-03-15,Sunday,weekend,22,0,27.8,0.27,16904.53,18832.78,23790.72,19093.39,21442.06
Marathahalli,commercial,2026-03-15,Sunday,weekend,23,0,27.8,0.27,12454.06,13451.98,16904.53,12777.22,14840.88
Marathahalli,commercial,2026-03-16,Monday,weekday,0,0,25.6,0.27,15208.8,17295.41,12454.06,11515.13,11984.59
Marathahalli,commercial,2026-03-16,Monday,weekday,1,0,25.6,0.27,10797.64,11530.27,15208.8,7973.76,11591.28
Marathahalli,commercial,2026-03-16,Monday,weekday,2,0,25.6,0.27,9796.73,9608.56,10797.64,6474.02,8635.83
Marathahalli,commercial,2026-03-16,Monday,weekday,3,0,25.6,0.27,7755.79,7686.85,9796.73,4937.29,7367.01
Marathahalli,commercial,2026-03-16,Monday,weekday,4,0,25.6,0.27,9167.76,9608.56,7755.79,6042.42,6899.1
Marathahalli,commercial,2026-03-16,Monday,weekday,5,0,25.6,0.27,13869.77,14412.84,9167.76,9771.71,9469.74
Marathahalli,commercial,2026-03-16,Monday,weekday,6,0,25.6,0.27,23597.32,26903.97,13869.77,17904.93,15887.35
Marathahalli,commercial,2026-03-16,Monday,weekday,7,0,25.6,0.27,39305.06,43238.52,23597.32,26962.27,25279.79
Marathahalli,commercial,2026-03-16,Monday,weekday,8,0,25.6,0.27,50731.21,57651.36,39305.06,37792.34,38548.7
Marathahalli,commercial,2026-03-16,Monday,weekday,9,0,25.6,0.27,61904.02,62455.64,50731.21,41735.53,46233.37
Marathahalli,commercial,2026-03-16,Monday,weekday,10,0,25.6,0.27,60425.24,67259.92,61904.02,47185.2,54544.61
Marathahalli,commercial,2026-03-16,Monday,weekday,11,0,25.6,0.27,69777.74,69181.63,60425.24,42992.98,51709.11
Marathahalli,commercial,2026-03-16,Monday,weekday,12,0,25.6,0.27,70206.44,72064.2,69777.74,46878.2,58327.97
Marathahalli,commercial,2026-03-16,Monday,weekday,13,0,25.6,0.27,61283.84,67259.92,70206.44,47154.8,58680.62
Marathahalli,commercial,2026-03-16,Monday,weekday,14,0,25.6,0.27,58819.02,65338.2,61283.84,44593.23,52938.54
Marathahalli,commercial,2026-03-16,Monday,weekday,15,0,25.6,0.27,60696.17,62455.64,58819.02,40237.81,49528.41
Marathahalli,commercial,2026-03-16,Monday,weekday,16,0,25.6,0.27,70112.87,69181.63,60696.17,48669.44,54682.81
Marathahalli,commercial,2026-03-16,Monday,weekday,17,0,25.6,0.27,73871.64,74946.76,70112.87,49910.9,60011.88
Marathahalli,commercial,2026-03-16,Monday,weekday,18,0,25.6,0.27,71434.05,95170.49,73871.64,51232.14,62551.89
Marathahalli,commercial,2026-03-16,Monday,weekday,19,0,25.6,0.27,63096.88,80894.92,71434.05,46880.33,59157.19
Marathahalli,commercial,2026-03-16,Monday,weekday,20,0,25.6,0.27,46144.45,61860.82,63096.88,35692.6,49394.74
Marathahalli,commercial,2026-03-16,Monday,weekday,21,0,25.6,0.27,37551.01,45205.98,46144.45,23790.72,34967.58
Marathahalli,commercial,2026-03-16,Monday,weekday,22,0,25.6,0.27,26642.98,26903.97,37551.01,16904.53,27227.77
Marathahalli,commercial,2026-03-16,Monday,weekday,23,0,25.6,0.27,18636.96,19217.12,26642.98,12454.06,19548.52
Marathahalli,commercial,2026-03-17,Tuesday,weekday,0,0,27.2,0.27,16783.21,17295.41,18636.96,15208.8,16922.88
Marathahalli,commercial,2026-03-17,Tuesday,weekday,1,0,27.2,0.27,10702.93,11530.27,16783.21,10797.64,13790.42
Marathahalli,commercial,2026-03-17,Tuesday,weekday,2,0,27.2,0.27,8461.19,9608.56,10702.93,9796.73,10249.83
Marathahalli,commercial,2026-03-17,Tuesday,weekday,3,0,27.2,0.27,7197.92,7686.85,8461.19,7755.79,8108.49
Marathahalli,commercial,2026-03-17,Tuesday,weekday,4,0,27.2,0.27,9781.3,9608.56,7197.92,9167.76,8182.84
Marathahalli,commercial,2026-03-17,Tuesday,weekday,5,0,27.2,0.27,14003.9,14412.84,9781.3,13869.77,11825.53
Marathahalli,commercial,2026-03-17,Tuesday,weekday,6,0,27.2,0.27,23917.19,26903.97,14003.9,23597.32,18800.61
Marathahalli,commercial,2026-03-17,Tuesday,weekday,7,0,27.2,0.27,43716.16,43238.52,23917.19,39305.06,31611.12
Marathahalli,commercial,2026-03-17,Tuesday,weekday,8,0,27.2,0.27,52875.63,57651.36,43716.16,50731.21,47223.68
Marathahalli,commercial,2026-03-17,Tuesday,weekday,9,0,27.2,0.27,57043.0,62455.64,52875.63,61904.02,57389.82
Marathahalli,commercial,2026-03-17,Tuesday,weekday,10,0,27.2,0.27,61977.42,67259.92,57043.0,60425.24,58734.12
Marathahalli,commercial,2026-03-17,Tuesday,weekday,11,0,27.2,0.27,66701.13,69181.63,61977.42,69777.74,65877.58
Marathahalli,commercial,2026-03-17,Tuesday,weekday,12,0,27.2,0.27,69123.3,72064.2,66701.13,70206.44,68453.79
Marathahalli,commercial,2026-03-17,Tuesday,weekday,13,0,27.2,0.27,63969.06,67259.92,69123.3,61283.84,65203.57
Marathahalli,commercial,2026-03-17,Tuesday,weekday,14,0,27.2,0.27,64392.72,65338.2,63969.06,58819.02,61394.04
Marathahalli,commercial,2026-03-17,Tuesday,weekday,15,0,27.2,0.27,57735.54,62455.64,64392.72,60696.17,62544.44
Marathahalli,commercial,2026-03-17,Tuesday,weekday,16,0,27.2,0.27,68860.78,69181.63,57735.54,70112.87,63924.21
Marathahalli,commercial,2026-03-17,Tuesday,weekday,17,0,27.2,0.27,67669.89,74946.76,68860.78,73871.64,71366.21
Marathahalli,commercial,2026-03-17,Tuesday,weekday,18,0,27.2,0.27,76518.49,95170.49,67669.89,71434.05,69551.97
Marathahalli,commercial,2026-03-17,Tuesday,weekday,19,0,27.2,0.27,63857.8,80894.92,76518.49,63096.88,69807.68
Marathahalli,commercial,2026-03-17,Tuesday,weekday,20,0,27.2,0.27,48980.13,61860.82,63857.8,46144.45,55001.12
Marathahalli,commercial,2026-03-17,Tuesday,weekday,21,0,27.2,0.27,34671.2,45205.98,48980.13,37551.01,43265.57
Marathahalli,commercial,2026-03-17,Tuesday,weekday,22,0,27.2,0.27,26307.47,26903.97,34671.2,26642.98,30657.09
Marathahalli,commercial,2026-03-17,Tuesday,weekday,23,0,27.2,0.27,17071.53,19217.12,26307.47,18636.96,22472.22
Marathahalli,commercial,2026-03-18,Wednesday,weekday,0,0,28.9,0.27,15300.46,17295.41,17071.53,16783.21,16927.37
Marathahalli,commercial,2026-03-18,Wednesday,weekday,1,0,28.9,0.27,10364.05,11530.27,15300.46,10702.93,13001.69
Marathahalli,commercial,2026-03-18,Wednesday,weekday,2,0,28.9,0.27,9263.44,9608.56,10364.05,8461.19,9412.62
Marathahalli,commercial,2026-03-18,Wednesday,weekday,3,0,28.9,0.27,7601.24,7686.85,9263.44,7197.92,8230.68
Marathahalli,commercial,2026-03-18,Wednesday,weekday,4,0,28.9,0.27,8530.57,9608.56,7601.24,9781.3,8691.27
Marathahalli,commercial,2026-03-18,Wednesday,weekday,5,0,28.9,0.27,14650.61,14412.84,8530.57,14003.9,11267.24
Marathahalli,commercial,2026-03-18,Wednesday,weekday,6,0,28.9,0.27,27564.45,26903.97,14650.61,23917.19,19283.9
Marathahalli,commercial,2026-03-18,Wednesday,weekday,7,0,28.9,0.27,41877.62,43238.52,27564.45,43716.16,35640.31
Marathahalli,commercial,2026-03-18,Wednesday,weekday,8,0,28.9,0.27,54741.28,57651.36,41877.62,52875.63,47376.62
Marathahalli,commercial,2026-03-18,Wednesday,weekday,9,0,28.9,0.27,61778.93,62455.64,54741.28,57043.0,55892.14
Marathahalli,commercial,2026-03-18,Wednesday,weekday,10,0,28.9,0.27,62297.87,67259.92,61778.93,61977.42,61878.18
Marathahalli,commercial,2026-03-18,Wednesday,weekday,11,0,28.9,0.27,65816.26,69181.63,62297.87,66701.13,64499.5
Marathahalli,commercial,2026-03-18,Wednesday,weekday,12,0,28.9,0.27,73202.41,72064.2,65816.26,69123.3,67469.78
Marathahalli,commercial,2026-03-18,Wednesday,weekday,13,0,28.9,0.27,68727.13,67259.92,73202.41,63969.06,68585.74
Marathahalli,commercial,2026-03-18,Wednesday,weekday,14,0,28.9,0.27,66478.89,65338.2,68727.13,64392.72,66559.93
Marathahalli,commercial,2026-03-18,Wednesday,weekday,15,0,28.9,0.27,57220.76,62455.64,66478.89,57735.54,62107.21
Marathahalli,commercial,2026-03-18,Wednesday,weekday,16,0,28.9,0.27,63066.96,69181.63,57220.76,68860.78,63040.77
Marathahalli,commercial,2026-03-18,Wednesday,weekday,17,0,28.9,0.27,69067.11,74946.76,63066.96,67669.89,65368.43
Marathahalli,commercial,2026-03-18,Wednesday,weekday,18,0,28.9,0.27,72520.63,95170.49,69067.11,76518.49,72792.8
Marathahalli,commercial,2026-03-18,Wednesday,weekday,19,0,28.9,0.27,60376.66,80894.92,72520.63,63857.8,68189.21
Marathahalli,commercial,2026-03-18,Wednesday,weekday,20,0,28.9,0.27,46627.55,61860.82,60376.66,48980.13,54678.4
Marathahalli,commercial,2026-03-18,Wednesday,weekday,21,0,28.9,0.27,35445.04,45205.98,46627.55,34671.2,40649.38
Marathahalli,commercial,2026-03-18,Wednesday,weekday,22,0,28.9,0.27,26699.09,26903.97,35445.04,26307.47,30876.26
Marathahalli,commercial,2026-03-18,Wednesday,weekday,23,0,28.9,0.27,18991.81,19217.12,26699.09,17071.53,21885.31
Marathahalli,commercial,2026-03-19,Thursday,weekday,0,0,28.8,0.27,15238.89,17295.41,18991.81,15300.46,17146.14
Marathahalli,commercial,2026-03-19,Thursday,weekday,1,0,28.8,0.27,10186.58,11530.27,15238.89,10364.05,12801.47
Marathahalli,commercial,2026-03-19,Thursday,weekday,2,0,28.8,0.27,9574.71,9608.56,10186.58,9263.44,9725.01
Marathahalli,commercial,2026-03-19,Thursday,weekday,3,0,28.8,0.27,7359.55,7686.85,9574.71,7601.24,8587.97
Marathahalli,commercial,2026-03-19,Thursday,weekday,4,0,28.8,0.27,9265.42,9608.56,7359.55,8530.57,7945.06
Marathahalli,commercial,2026-03-19,Thursday,weekday,5,0,28.8,0.27,12743.89,14412.84,9265.42,14650.61,11958.01
Marathahalli,commercial,2026-03-19,Thursday,weekday,6,0,28.8,0.27,24619.7,26903.97,12743.89,27564.45,20154.17
Marathahalli,commercial,2026-03-19,Thursday,weekday,7,0,28.8,0.27,42091.12,43238.52,24619.7,41877.62,33248.66
Marathahalli,commercial,2026-03-19,Thursday,weekday,8,0,28.8,0.27,58061.46,57651.36,42091.12,54741.28,48416.2
Marathahalli,commercial,2026-03-19,Thursday,weekday,9,0,28.8,0.27,63450.01,62455.64,58061.46,61778.93,59920.19
Marathahalli,commercial,2026-03-19,Thursday,weekday,10,0,28.8,0.27,64061.36,67259.92,63450.01,62297.87,62873.94
Marathahalli,commercial,2026-03-19,Thursday,weekday,11,0,28.8,0.27,66366.65,69181.63,64061.36,65816.26,64938.81
Marathahalli,commercial,2026-03-19,Thursday,weekday,12,0,28.8,0.27,72289.86,72064.2,66366.65,73202.41,69784.53
Marathahalli,commercial,2026-03-19,Thursday,weekday,13,0,28.8,0.27,64442.68,67259.92,72289.86,68727.13,70508.49
Marathahalli,commercial,2026-03-19,Thursday,weekday,14,0,28.8,0.27,62394.71,65338.2,64442.68,66478.89,65460.79
Marathahalli,commercial,2026-03-19,Thursday,weekday,15,0,28.8,0.27,63336.76,62455.64,62394.71,57220.76,59807.74
Marathahalli,commercial,2026-03-19,Thursday,weekday,16,0,28.8,0.27,68943.72,69181.63,63336.76,63066.96,63201.86
Marathahalli,commercial,2026-03-19,Thursday,weekday,17,0,28.8,0.27,76049.67,74946.76,68943.72,69067.11,69005.42
Marathahalli,commercial,2026-03-19,Thursday,weekday,18,0,28.8,0.27,69907.82,95170.49,76049.67,72520.63,74285.15
Marathahalli,commercial,2026-03-19,Thursday,weekday,19,0,28.8,0.27,62469.55,80894.92,69907.82,60376.66,65142.24
Marathahalli,commercial,2026-03-19,Thursday,weekday,20,0,28.8,0.27,50192.71,61860.82,62469.55,46627.55,54548.55
Marathahalli,commercial,2026-03-19,Thursday,weekday,21,0,28.8,0.27,32610.33,45205.98,50192.71,35445.04,42818.88
Marathahalli,commercial,2026-03-19,Thursday,weekday,22,0,28.8,0.27,26830.84,26903.97,32610.33,26699.09,29654.71
Marathahalli,commercial,2026-03-19,Thursday,weekday,23,0,28.8,0.27,17373.66,19217.12,26830.84,18991.81,22911.33
Marathahalli,commercial,2026-03-20,Friday,weekday,0,0,28.7,0.27,16766.99,17295.41,17373.66,15238.89,16306.27
Marathahalli,commercial,2026-03-20,Friday,weekday,1,0,28.7,0.27,10442.23,11530.27,16766.99,10186.58,13476.78
Marathahalli,commercial,2026-03-20,Friday,weekday,2,0,28.7,0.27,9112.0,9608.56,10442.23,9574.71,10008.47
Marathahalli,commercial,2026-03-20,Friday,weekday,3,0,28.7,0.27,7533.88,7686.85,9112.0,7359.55,8235.77
Marathahalli,commercial,2026-03-20,Friday,weekday,4,0,28.7,0.27,9346.99,9608.56,7533.88,9265.42,8399.65
Marathahalli,commercial,2026-03-20,Friday,weekday,5,0,28.7,0.27,13566.73,14412.84,9346.99,12743.89,11045.44
Marathahalli,commercial,2026-03-20,Friday,weekday,6,0,28.7,0.27,27260.09,26903.97,13566.73,24619.7,19093.22
Marathahalli,commercial,2026-03-20,Friday,weekday,7,0,28.7,0.27,41306.46,43238.52,27260.09,42091.12,34675.61
Marathahalli,commercial,2026-03-20,Friday,weekday,8,0,28.7,0.27,54957.6,57651.36,41306.46,58061.46,49683.96
Marathahalli,commercial,2026-03-20,Friday,weekday,9,0,28.7,0.27,55315.48,62455.64,54957.6,63450.01,59203.81
Marathahalli,commercial,2026-03-20,Friday,weekday,10,0,28.7,0.27,68383.43,67259.92,55315.48,64061.36,59688.42
Marathahalli,commercial,2026-03-20,Friday,weekday,11,0,28.7,0.27,62483.44,69181.63,68383.43,66366.65,67375.04
Marathahalli,commercial,2026-03-20,Friday,weekday,12,0,28.7,0.27,68943.83,72064.2,62483.44,72289.86,67386.65
Marathahalli,commercial,2026-03-20,Friday,weekday,13,0,28.7,0.27,67168.37,67259.92,68943.83,64442.68,66693.26
Marathahalli,commercial,2026-03-20,Friday,weekday,14,0,28.7,0.27,59393.83,65338.2,67168.37,62394.71,64781.54
Marathahalli,commercial,2026-03-20,Friday,weekday,15,0,28.7,0.27,59742.07,62455.64,59393.83,63336.76,61365.29
Marathahalli,commercial,2026-03-20,Friday,weekday,16,0,28.7,0.27,63153.57,69181.63,59742.07,68943.72,64342.9
Marathahalli,commercial,2026-03-20,Friday,weekday,17,0,28.7,0.27,74343.71,74946.76,63153.57,76049.67,69601.62
Marathahalli,commercial,2026-03-20,Friday,weekday,18,0,28.7,0.27,73961.72,95170.49,74343.71,69907.82,72125.77
Marathahalli,commercial,2026-03-20,Friday,weekday,19,0,28.7,0.27,65771.06,80894.92,73961.72,62469.55,68215.64
Marathahalli,commercial,2026-03-20,Friday,weekday,20,0,28.7,0.27,50589.27,61860.82,65771.06,50192.71,57981.88
Marathahalli,commercial,2026-03-20,Friday,weekday,21,0,28.7,0.27,35601.36,45205.98,50589.27,32610.33,41599.8
Marathahalli,commercial,2026-03-20,Friday,weekday,22,0,28.7,0.27,26546.85,26903.97,35601.36,26830.84,31216.1
Marathahalli,commercial,2026-03-20,Friday,weekday,23,0,28.7,0.27,18446.15,19217.12,26546.85,17373.66,21960.25
Marathahalli,commercial,2026-03-21,Saturday,weekend,0,0,27.0,0.27,11803.53,12106.78,18446.15,16766.99,17606.57
Marathahalli,commercial,2026-03-21,Saturday,weekend,1,0,27.0,0.27,8189.0,8071.19,11803.53,10442.23,11122.88
Marathahalli,commercial,2026-03-21,Saturday,weekend,2,0,27.0,0.27,6320.31,6725.99,8189.0,9112.0,8650.5
Marathahalli,commercial,2026-03-21,Saturday,weekend,3,0,27.0,0.27,4972.39,5380.79,6320.31,7533.88,6927.1
Marathahalli,commercial,2026-03-21,Saturday,weekend,4,0,27.0,0.27,6291.36,6725.99,4972.39,9346.99,7159.69
Marathahalli,commercial,2026-03-21,Saturday,weekend,5,0,27.0,0.27,9509.24,10088.99,6291.36,13566.73,9929.05
Marathahalli,commercial,2026-03-21,Saturday,weekend,6,0,27.0,0.27,16712.2,18832.78,9509.24,27260.09,18384.67
Marathahalli,commercial,2026-03-21,Saturday,weekend,7,0,27.0,0.27,28818.49,30266.96,16712.2,41306.46,29009.33
Marathahalli,commercial,2026-03-21,Saturday,weekend,8,0,27.0,0.27,38399.27,40355.95,28818.49,54957.6,41888.04
Marathahalli,commercial,2026-03-21,Saturday,weekend,9,0,27.0,0.27,42226.3,43718.95,38399.27,55315.48,46857.38
Marathahalli,commercial,2026-03-21,Saturday,weekend,10,0,27.0,0.27,43855.76,47081.94,42226.3,68383.43,55304.86
Marathahalli,commercial,2026-03-21,Saturday,weekend,11,0,27.0,0.27,46955.75,48427.14,43855.76,62483.44,53169.6
Marathahalli,commercial,2026-03-21,Saturday,weekend,12,0,27.0,0.27,50950.09,50444.94,46955.75,68943.83,57949.79
Marathahalli,commercial,2026-03-21,Saturday,weekend,13,0,27.0,0.27,48107.67,47081.94,50950.09,67168.37,59059.23
Marathahalli,commercial,2026-03-21,Saturday,weekend,14,0,27.0,0.27,44141.53,45736.74,48107.67,59393.83,53750.75
Marathahalli,commercial,2026-03-21,Saturday,weekend,15,0,27.0,0.27,38589.86,43718.95,44141.53,59742.07,51941.8
